date,ticker,price
2026-07-15,TICK0092,429.28
2026-07-15,TICK0093,115.79
2026-07-15,TICK0094,25.66
2026-07-15,TICK0095,97.21
2026-07-15,TICK0096,46.17
2026-07-15,TICK0097,276.05
2026-07-15,TICK0098,165.93
2026-07-15,TICK0099,87.83
2026-07-15,TICK0100,492.96
2026-07-15,TICK0101,370.07
2026-07-15,TICK0102,289.6
2026-07-15,TICK0103,370.69
2026-07-15,TICK0104,281.2
2026-07-15,TICK0105,344.38
2026-07-15,TICK0106,213.23
2026-07-15,TICK0107,135.17
2026-07-15,TICK0108,462.85
2026-07-15,TICK0109,337.67
2026-07-15,TICK0110,42.66
2026-07-15,TICK0111,445.95
2026-07-15,TICK0112,202.26
2026-07-15,TICK0113,204.96
2026-07-15,TICK0114,206.78
2026-07-15,TICK0115,188.99
2026-07-15,TICK0116,220.01
2026-07-15,TICK0117,227.93
2026-07-15,TICK0118,155.54
2026-07-15,TICK0119,137.35
2026-07-15,TICK0120,475.05
2026-07-15,TICK0121,178.39
2026-07-15,TICK0122,9.4
2026-07-15,TICK0123,154.16
2026-07-15,TICK0124,131.3
2026-07-15,TICK0125,42.51
2026-07-15,TICK0126,444.18
2026-07-15,TICK0127,190.47
2026-07-15,TICK0128,240.98
2026-07-15,TICK0129,111.09
2026-07-15,TICK0130,367.46
2026-07-15,TICK0131,228.98
2026-07-15,TICK0132,18.34
2026-07-15,TICK0133,82.25
2026-07-15,TICK0134,511.73
2026-07-15,TICK0135,323.19
2026-07-15,TICK0136,389.97
2026-07-15,TICK0137,132.54
2026-07-15,TICK0138,345.1
2026-07-15,TICK0139,46.83
2026-07-15,TICK0140,319.86
2026-07-15,TICK0141,15.48
2026-07-15,TICK0142,480.18
2026-07-15,TICK0143,68.47
2026-07-15,TICK0144,285.62
2026-07-15,TICK0145,280.43
2026-07-15,TICK0146,399.49
2026-07-15,TICK0147,453.96
2026-07-15,TICK0148,405.65
2026-07-15,TICK0149,461.4
2026-07-15,TICK0150,295.07
2026-07-15,TICK0151,421.91
2026-07-15,TICK0152,270.91
2026-07-15,TICK0153,119.23
2026-07-15,TICK0154,17.97
2026-07-15,TICK0155,275.35
2026-07-15,TICK0156,227.32
2026-07-15,TICK0157,343.62
2026-07-15,TICK0158,52.12
2026-07-15,TICK0159,282.81
2026-07-15,TICK0160,67.11
2026-07-15,TICK0161,370.33
2026-07-15,TICK0162,366.22
2026-07-15,TICK0163,376.9
2026-07-15,TICK0164,287.08
2026-07-15,TICK0165,442.81
2026-07-15,TICK0166,473.77
2026-07-15,TICK0167,247.58
2026-07-15,TICK0168,375.71
2026-07-15,TICK0169,360.58
2026-07-15,TICK0170,308.46
2026-07-15,TICK0171,371.63
2026-07-15,TICK0172,381.11
2026-07-15,TICK0173,234.25
2026-07-15,TICK0174,47.39
2026-07-15,TICK0175,53.54
2026-07-15,TICK0176,283.32
2026-07-15,TICK0177,388.11
2026-07-15,TICK0178,55.06
2026-07-15,TICK0179,156.77
2026-07-15,TICK0180,371.01
2026-07-15,TICK0181,393.98
2026-07-15,TICK0182,323.93
2026-07-15,TICK0183,453.35
2026-07-15,TICK0184,428.91
2026-07-15,TICK0185,253.6
2026-07-15,TICK0186,228.73
2026-07-15,TICK0187,234.12
2026-07-15,TICK0188,479.25
2026-07-15,TICK0189,90.34
2026-07-15,TICK0190,36.7
2026-07-15,TICK0191,140.3
2026-07-15,TICK0192,314.72
2026-07-15,TICK0193,348.04
2026-07-15,TICK0194,553.78
2026-07-15,TICK0195,10.7
2026-07-15,TICK0196,312.86
2026-07-15,TICK0197,220.52
2026-07-15,TICK0198,186.28
2026-07-15,TICK0199,149.81
2026-07-15,TICK0200,438.16
2026-07-16,TICK0001,170.51
2026-07-16,TICK0002,417.92
2026-07-16,TICK0003,391.32
2026-07-16,TICK0004,60.36
2026-07-16,TICK0005,322.57
2026-07-16,TICK0006,53.62
2026-07-16,TICK0007,515.35
2026-07-16,TICK0008,386.46
2026-07-16,TICK0009,210.89
2026-07-16,TICK0010,305.83
2026-07-16,TICK0011,449.93
2026-07-16,TICK0012,405.49
2026-07-16,TICK0013,246.26
2026-07-16,TICK0014,444.42
2026-07-16,TICK0015,442.35
2026-07-16,TICK0016,365.7
2026-07-16,TICK0017,52.88
2026-07-16,TICK0018,243.24
2026-07-16,TICK0019,470.3
2026-07-16,TICK0020,178.77
2026-07-16,TICK0021,272.37
2026-07-16,TICK0022,233.2
2026-07-16,TICK0023,411.41
2026-07-16,TICK0024,192.28
2026-07-16,TICK0025,322.5
2026-07-16,TICK0026,407.14
2026-07-16,TICK0027,463.37
2026-07-16,TICK0028,64.99
2026-07-16,TICK0029,118.84
2026-07-16,TICK0030,483.25
2026-07-16,TICK0031,149.05
2026-07-16,TICK0032,28.07
2026-07-16,TICK0033,405.3
2026-07-16,TICK0034,451.63
2026-07-16,TICK0035,238.49
2026-07-16,TICK0036,441.01
2026-07-16,TICK0037,115.55
2026-07-16,TICK0038,373.67
2026-07-16,TICK0039,453.35
2026-07-16,TICK0040,297.59
2026-07-16,TICK0041,451.25
2026-07-16,TICK0042,495.47
2026-07-16,TICK0043,464.63
2026-07-16,TICK0044,269.72
2026-07-16,TICK0045,17.17
2026-07-16,TICK0046,271.2
2026-07-16,TICK0047,375.64
2026-07-16,TICK0048,398.6
2026-07-16,TICK0049,456.85
2026-07-16,TICK0050,366.8
2026-07-16,TICK0051,218.4
2026-07-16,TICK0052,269.78
2026-07-16,TICK0053,39.53
2026-07-16,TICK0054,337.99
2026-07-16,TICK0055,395.16
2026-07-16,TICK0056,452.53
2026-07-16,TICK0057,375.31
2026-07-16,TICK0058,240.44
2026-07-16,TICK0059,307.74
2026-07-16,TICK0060,325.22
2026-07-16,TICK0061,70.64
2026-07-16,TICK0062,43.38
2026-07-16,TICK0063,268.74
2026-07-16,TICK0064,444.75
2026-07-16,TICK0065,469.94
2026-07-16,TICK0066,37.44
2026-07-16,TICK0067,394.02
2026-07-16,TICK0068,341.04
2026-07-16,TICK0069,67.79
2026-07-16,TICK0070,137.05
2026-07-16,TICK0071,131.95
2026-07-16,TICK0072,326.01
2026-07-16,TICK0073,197.56
2026-07-16,TICK0074,98.55
2026-07-16,TICK0075,192.12
2026-07-16,TICK0076,519.86
2026-07-16,TICK0077,345.87
2026-07-16,TICK0078,129.67
2026-07-16,TICK0079,162.81
2026-07-16,TICK0080,54.04
2026-07-16,TICK0081,377.21
2026-07-16,TICK0082,273.83
2026-07-16,TICK0083,238.43
2026-07-16,TICK0084,88.25
2026-07-16,TICK0085,486.3
2026-07-16,TICK0086,107.3
2026-07-16,TICK0087,169.54
2026-07-16,TICK0088,563.69
2026-07-16,TICK0089,249.99
2026-07-16,TICK0090,295.36
2026-07-16,TICK0091,159.18
2026-07-16,TICK0092,427.43
2026-07-16,TICK0093,114.64
2026-07-16,TICK0094,25.75
2026-07-16,TICK0095,97.51
2026-07-16,TICK0096,47.39
2026-07-16,TICK0097,278.2
2026-07-16,TICK0098,167.33
2026-07-16,TICK0099,89.67
2026-07-16,TICK0100,494.1
2026-07-16,TICK0101,367.51
2026-07-16,TICK0102,286.56
2026-07-16,TICK0103,364.39
2026-07-16,TICK0104,284.75
2026-07-16,TICK0105,333.05
2026-07-16,TICK0106,217.02
2026-07-16,TICK0107,137.26
2026-07-16,TICK0108,466.24
2026-07-16,TICK0109,335.24
2026-07-16,TICK0110,42.31
2026-07-16,TICK0111,451.69
2026-07-16,TICK0112,207.12
2026-07-16,TICK0113,205.4
2026-07-16,TICK0114,206.63
2026-07-16,TICK0115,189.99
2026-07-16,TICK0116,223.04
2026-07-16,TICK0117,229.51
2026-07-16,TICK0118,154.09
2026-07-16,TICK0119,138.08
2026-07-16,TICK0120,477.52
2026-07-16,TICK0121,183.32
2026-07-16,TICK0122,9.69
2026-07-16,TICK0123,154.86
2026-07-16,TICK0124,131.08
2026-07-16,TICK0125,42.86
2026-07-16,TICK0126,442.96
2026-07-16,TICK0127,191.9
2026-07-16,TICK0128,245.47
2026-07-16,TICK0129,108.62
2026-07-16,TICK0130,370.8
2026-07-16,TICK0131,228.64
2026-07-16,TICK0132,18.17
2026-07-16,TICK0133,82.78
2026-07-16,TICK0134,503.85
2026-07-16,TICK0135,329.65
2026-07-16,TICK0136,385.86
2026-07-16,TICK0137,132.61
2026-07-16,TICK0138,337.18
2026-07-16,TICK0139,46.43
2026-07-16,TICK0140,323.43
2026-07-16,TICK0141,15.06
2026-07-16,TICK0142,476.34
2026-07-16,TICK0143,69.84
2026-07-16,TICK0144,283.27
2026-07-16,TICK0145,282.68
2026-07-16,TICK0146,396.82
2026-07-16,TICK0147,456.88
2026-07-16,TICK0148,403.9
2026-07-16,TICK0149,460.3
2026-07-16,TICK0150,286.19
2026-07-16,TICK0151,418.24
2026-07-16,TICK0152,266.68
2026-07-16,TICK0153,120.3
2026-07-16,TICK0154,18.23
2026-07-16,TICK0155,271.15
2026-07-16,TICK0156,223.05
2026-07-16,TICK0157,345.4
2026-07-16,TICK0158,52.02
2026-07-16,TICK0159,280.21
2026-07-16,TICK0160,67.28
2026-07-16,TICK0161,367.11
2026-07-16,TICK0162,365.85
2026-07-16,TICK0163,369.29
2026-07-16,TICK0164,289.45
2026-07-16,TICK0165,434.6
2026-07-16,TICK0166,485.98
2026-07-16,TICK0167,249.9
2026-07-16,TICK0168,375.72
2026-07-16,TICK0169,357.29
2026-07-16,TICK0170,308.59
2026-07-16,TICK0171,376.26
2026-07-16,TICK0172,384.95
2026-07-16,TICK0173,239.12
2026-07-16,TICK0174,47.42
2026-07-16,TICK0175,55.04
2026-07-16,TICK0176,283.41
2026-07-16,TICK0177,381.63
2026-07-16,TICK0178,56.42
2026-07-16,TICK0179,152.67
2026-07-16,TICK0180,385.0
2026-07-16,TICK0181,396.05
2026-07-16,TICK0182,326.23
2026-07-16,TICK0183,461.0
2026-07-16,TICK0184,424.68
2026-07-16,TICK0185,250.77
2026-07-16,TICK0186,222.24
2026-07-16,TICK0187,233.43
2026-07-16,TICK0188,483.6
2026-07-16,TICK0189,89.25
2026-07-16,TICK0190,36.39
2026-07-16,TICK0191,139.39
2026-07-16,TICK0192,316.7
2026-07-16,TICK0193,347.05
2026-07-16,TICK0194,548.97
2026-07-16,TICK0195,10.88
2026-07-16,TICK0196,313.25
2026-07-16,TICK0197,223.3
2026-07-16,TICK0198,186.56
2026-07-16,TICK0199,149.28
2026-07-16,TICK0200,428.18
2026-07-17,TICK0001,177.09
2026-07-17,TICK0002,413.76
2026-07-17,TICK0003,386.77
2026-07-17,TICK0004,60.43
2026-07-17,TICK0005,327.69
2026-07-17,TICK0006,53.56
2026-07-17,TICK0007,508.04
2026-07-17,TICK0008,386.8
2026-07-17,TICK0009,204.62
2026-07-17,TICK0010,309.62
2026-07-17,TICK0011,455.23
2026-07-17,TICK0012,404.91
2026-07-17,TICK0013,246.03
2026-07-17,TICK0014,458.25
2026-07-17,TICK0015,447.4
2026-07-17,TICK0016,365.08
2026-07-17,TICK0017,52.23
2026-07-17,TICK0018,246.96
2026-07-17,TICK0019,477.82
2026-07-17,TICK0020,177.62
2026-07-17,TICK0021,270.02
2026-07-17,TICK0022,233.13
2026-07-17,TICK0023,416.52
2026-07-17,TICK0024,188.43
2026-07-17,TICK0025,325.34
2026-07-17,TICK0026,410.64
2026-07-17,TICK0027,468.42
2026-07-17,TICK0028,64.38
2026-07-17,TICK0029,112.66
2026-07-17,TICK0030,488.03
2026-07-17,TICK0031,151.59
2026-07-17,TICK0032,28.13
2026-07-17,TICK0033,402.38
2026-07-17,TICK0034,449.98
2026-07-17,TICK0035,234.4
2026-07-17,TICK0036,445.94
2026-07-17,TICK0037,114.23
2026-07-17,TICK0038,379.25
2026-07-17,TICK0039,446.85
2026-07-17,TICK0040,300.47
2026-07-17,TICK0041,458.32
2026-07-17,TICK0042,496.56
2026-07-17,TICK0043,481.9
2026-07-17,TICK0044,273.61
2026-07-17,TICK0045,17.47
2026-07-17,TICK0046,269.94
2026-07-17,TICK0047,380.43
2026-07-17,TICK0048,395.21
2026-07-17,TICK0049,457.81
2026-07-17,TICK0050,377.24
2026-07-17,TICK0051,215.69
2026-07-17,TICK0052,270.55
2026-07-17,TICK0053,39.59
2026-07-17,TICK0054,332.67
2026-07-17,TICK0055,386.24
2026-07-17,TICK0056,460.13
2026-07-17,TICK0057,379.52
2026-07-17,TICK0058,240.64
2026-07-17,TICK0059,305.96
2026-07-17,TICK0060,329.94
2026-07-17,TICK0061,72.33
2026-07-17,TICK0062,43.22
2026-07-17,TICK0063,269.97
2026-07-17,TICK0064,451.88
2026-07-17,TICK0065,473.01
2026-07-17,TICK0066,37.48
2026-07-17,TICK0067,398.4
2026-07-17,TICK0068,338.79
2026-07-17,TICK0069,67.72
2026-07-17,TICK0070,134.49
2026-07-17,TICK0071,130.86
2026-07-17,TICK0072,323.78
2026-07-17,TICK0073,199.23
2026-07-17,TICK0074,96.96
2026-07-17,TICK0075,195.28
2026-07-17,TICK0076,520.02
2026-07-17,TICK0077,343.7
2026-07-17,TICK0078,128.29
2026-07-17,TICK0079,163.62
2026-07-17,TICK0080,54.75
2026-07-17,TICK0081,373.33
2026-07-17,TICK0082,275.61
2026-07-17,TICK0083,242.36
2026-07-17,TICK0084,89.71
2026-07-17,TICK0085,488.35
2026-07-17,TICK0086,107.35
2026-07-17,TICK0087,166.43
2026-07-17,TICK0088,560.83
2026-07-17,TICK0089,252.0
2026-07-17,TICK0090,294.5
2026-07-17,TICK0091,155.81
2026-07-17,TICK0092,439.73
2026-07-17,TICK0093,114.04
2026-07-17,TICK0094,25.95
2026-07-17,TICK0095,98.55
2026-07-17,TICK0096,48.07
2026-07-17,TICK0097,278.99
2026-07-17,TICK0098,170.38
2026-07-17,TICK0099,89.06
2026-07-17,TICK0100,479.62
2026-07-17,TICK0101,362.95
2026-07-17,TICK0102,286.15
2026-07-17,TICK0103,367.28
2026-07-17,TICK0104,288.66
2026-07-17,TICK0105,330.39
2026-07-17,TICK0106,219.23
2026-07-17,TICK0107,135.6
2026-07-17,TICK0108,466.31
2026-07-17,TICK0109,329.01
2026-07-17,TICK0110,41.8
2026-07-17,TICK0111,450.6
2026-07-17,TICK0112,209.32
2026-07-17,TICK0113,204.41
2026-07-17,TICK0114,208.23
2026-07-17,TICK0115,193.46
2026-07-17,TICK0116,222.09
2026-07-17,TICK0117,227.93
2026-07-17,TICK0118,153.58
2026-07-17,TICK0119,140.6
2026-07-17,TICK0120,484.29
2026-07-17,TICK0121,178.8
2026-07-17,TICK0122,9.74
2026-07-17,TICK0123,152.82
2026-07-17,TICK0124,130.33
2026-07-17,TICK0125,43.78
2026-07-17,TICK0126,445.06
2026-07-17,TICK0127,192.8
2026-07-17,TICK0128,243.32
2026-07-17,TICK0129,108.77
2026-07-17,TICK0130,355.83
2026-07-17,TICK0131,225.38
2026-07-17,TICK0132,18.22
2026-07-17,TICK0133,83.49
2026-07-17,TICK0134,499.36
2026-07-17,TICK0135,328.48
2026-07-17,TICK0136,383.53
2026-07-17,TICK0137,131.96
2026-07-17,TICK0138,338.08
2026-07-17,TICK0139,45.52
2026-07-17,TICK0140,322.54
2026-07-17,TICK0141,15.1
2026-07-17,TICK0142,468.63
2026-07-17,TICK0143,70.22
2026-07-17,TICK0144,280.98
2026-07-17,TICK0145,278.25
2026-07-17,TICK0146,402.0
2026-07-17,TICK0147,464.05
2026-07-17,TICK0148,397.89
2026-07-17,TICK0149,465.4
2026-07-17,TICK0150,292.44
2026-07-17,TICK0151,429.29
2026-07-17,TICK0152,270.02
2026-07-17,TICK0153,120.16
2026-07-17,TICK0154,18.02
2026-07-17,TICK0155,273.22
2026-07-17,TICK0156,224.72
2026-07-17,TICK0157,350.69
2026-07-17,TICK0158,51.66
2026-07-17,TICK0159,278.48
2026-07-17,TICK0160,66.01
2026-07-17,TICK0161,359.51
2026-07-17,TICK0162,360.39
2026-07-17,TICK0163,363.93
2026-07-17,TICK0164,292.62
2026-07-17,TICK0165,435.62
2026-07-17,TICK0166,485.24
2026-07-17,TICK0167,249.76
2026-07-17,TICK0168,376.57
2026-07-17,TICK0169,353.06
2026-07-17,TICK0170,307.61
2026-07-17,TICK0171,373.24
2026-07-17,TICK0172,390.96
2026-07-17,TICK0173,235.64
2026-07-17,TICK0174,47.87
2026-07-17,TICK0175,55.42
2026-07-17,TICK0176,276.95
2026-07-17,TICK0177,382.94
2026-07-17,TICK0178,56.28
2026-07-17,TICK0179,149.91
2026-07-17,TICK0180,378.98
2026-07-17,TICK0181,393.58
2026-07-17,TICK0182,325.37
2026-07-17,TICK0183,463.53
2026-07-17,TICK0184,424.41
2026-07-17,TICK0185,246.38
2026-07-17,TICK0186,220.83
2026-07-17,TICK0187,230.31
2026-07-17,TICK0188,482.92
2026-07-17,TICK0189,91.35
2026-07-17,TICK0190,36.53
2026-07-17,TICK0191,141.47
2026-07-17,TICK0192,315.65
2026-07-17,TICK0193,345.6
2026-07-17,TICK0194,557.12
2026-07-17,TICK0195,10.78
2026-07-17,TICK0196,317.37
2026-07-17,TICK0197,219.57
2026-07-17,TICK0198,187.25
2026-07-17,TICK0199,149.38
2026-07-17,TICK0200,438.41
2026-07-20,TICK0001,178.17
2026-07-20,TICK0002,417.64
2026-07-20,TICK0003,391.16
2026-07-20,TICK0004,62.67
2026-07-20,TICK0005,330.34
2026-07-20,TICK0006,53.85
2026-07-20,TICK0007,518.67
2026-07-20,TICK0008,383.09
2026-07-20,TICK0009,200.67
2026-07-20,TICK0010,312.6
2026-07-20,TICK0011,459.87
2026-07-20,TICK0012,407.43
2026-07-20,TICK0013,245.04
2026-07-20,TICK0014,470.4
2026-07-20,TICK0015,445.54
2026-07-20,TICK0016,359.92
2026-07-20,TICK0017,51.81
2026-07-20,TICK0018,244.88
2026-07-20,TICK0019,471.87
2026-07-20,TICK0020,178.66
2026-07-20,TICK0021,269.54
2026-07-20,TICK0022,231.28
2026-07-20,TICK0023,410.73
2026-07-20,TICK0024,190.57
2026-07-20,TICK0025,316.84
2026-07-20,TICK0026,417.38
2026-07-20,TICK0027,468.84
2026-07-20,TICK0028,63.88
2026-07-20,TICK0029,111.21
2026-07-20,TICK0030,503.96
2026-07-20,TICK0031,154.6
2026-07-20,TICK0032,27.85
2026-07-20,TICK0033,399.77
2026-07-20,TICK0034,438.8
2026-07-20,TICK0035,235.57
2026-07-20,TICK0036,445.49
2026-07-20,TICK0037,114.76
2026-07-20,TICK0038,377.47
2026-07-20,TICK0039,450.63
2026-07-20,TICK0040,302.4
2026-07-20,TICK0041,459.16
2026-07-20,TICK0042,495.53
2026-07-20,TICK0043,479.83
2026-07-20,TICK0044,267.57
2026-07-20,TICK0045,17.18
2026-07-20,TICK0046,268.98
2026-07-20,TICK0047,375.86
2026-07-20,TICK0048,398.77
2026-07-20,TICK0049,453.18
2026-07-20,TICK0050,386.05
2026-07-20,TICK0051,212.75
2026-07-20,TICK0052,269.12
2026-07-20,TICK0053,40.12
2026-07-20,TICK0054,334.87
2026-07-20,TICK0055,393.52
2026-07-20,TICK0056,459.39
2026-07-20,TICK0057,375.89
2026-07-20,TICK0058,246.81
2026-07-20,TICK0059,303.02
2026-07-20,TICK0060,331.42
2026-07-20,TICK0061,73.2
2026-07-20,TICK0062,44.27
2026-07-20,TICK0063,273.67
2026-07-20,TICK0064,453.48
2026-07-20,TICK0065,468.89
2026-07-20,TICK0066,37.64
2026-07-20,TICK0067,395.56
2026-07-20,TICK0068,346.24
2026-07-20,TICK0069,67.75
2026-07-20,TICK0070,133.27
2026-07-20,TICK0071,130.72
2026-07-20,TICK0072,325.13
2026-07-20,TICK0073,207.14
2026-07-20,TICK0074,95.4
2026-07-20,TICK0075,198.24
2026-07-20,TICK0076,514.97
2026-07-20,TICK0077,342.92
2026-07-20,TICK0078,128.66
2026-07-20,TICK0079,164.12
2026-07-20,TICK0080,55.49
2026-07-20,TICK0081,370.65
2026-07-20,TICK0082,278.17
2026-07-20,TICK0083,246.25
2026-07-20,TICK0084,88.89
2026-07-20,TICK0085,499.53
2026-07-20,TICK0086,108.82
2026-07-20,TICK0087,169.37
2026-07-20,TICK0088,574.1
2026-07-20,TICK0089,257.08
2026-07-20,TICK0090,291.26
2026-07-20,TICK0091,157.66
2026-07-20,TICK0092,450.54
2026-07-20,TICK0093,114.98
2026-07-20,TICK0094,27.48
2026-07-20,TICK0095,96.4
2026-07-20,TICK0096,47.9
2026-07-20,TICK0097,275.23
2026-07-20,TICK0098,169.23
2026-07-20,TICK0099,88.69
2026-07-20,TICK0100,471.68
2026-07-20,TICK0101,361.8
2026-07-20,TICK0102,282.36
2026-07-20,TICK0103,372.72
2026-07-20,TICK0104,290.67
2026-07-20,TICK0105,326.14
2026-07-20,TICK0106,225.66
2026-07-20,TICK0107,132.31
2026-07-20,TICK0108,462.29
2026-07-20,TICK0109,329.19
2026-07-20,TICK0110,41.86
2026-07-20,TICK0111,443.45
2026-07-20,TICK0112,205.78
2026-07-20,TICK0113,201.35
2026-07-20,TICK0114,206.6
2026-07-20,TICK0115,191.68
2026-07-20,TICK0116,226.5
2026-07-20,TICK0117,226.72
2026-07-20,TICK0118,155.32
2026-07-20,TICK0119,142.27
2026-07-20,TICK0120,482.77
2026-07-20,TICK0121,178.07
2026-07-20,TICK0122,9.73
2026-07-20,TICK0123,153.58
2026-07-20,TICK0124,128.04
2026-07-20,TICK0125,43.69
2026-07-20,TICK0126,446.32
2026-07-20,TICK0127,197.52
2026-07-20,TICK0128,234.65
2026-07-20,TICK0129,108.99
2026-07-20,TICK0130,352.54
2026-07-20,TICK0131,221.52
2026-07-20,TICK0132,18.31
2026-07-20,TICK0133,83.29
2026-07-20,TICK0134,498.43
2026-07-20,TICK0135,330.12
2026-07-20,TICK0136,383.24
2026-07-20,TICK0137,128.74
2026-07-20,TICK0138,349.28
2026-07-20,TICK0139,44.08
2026-07-20,TICK0140,320.36
2026-07-20,TICK0141,15.32
2026-07-20,TICK0142,469.68
2026-07-20,TICK0143,69.32
2026-07-20,TICK0144,283.97
2026-07-20,TICK0145,280.94
2026-07-20,TICK0146,412.19
2026-07-20,TICK0147,474.36
2026-07-20,TICK0148,400.12
2026-07-20,TICK0149,466.45
2026-07-20,TICK0150,290.25
2026-07-20,TICK0151,426.86
2026-07-20,TICK0152,266.18
2026-07-20,TICK0153,122.99
2026-07-20,TICK0154,18.03
2026-07-20,TICK0155,269.83
2026-07-20,TICK0156,218.2
2026-07-20,TICK0157,357.5
2026-07-20,TICK0158,51.03
2026-07-20,TICK0159,280.62
2026-07-20,TICK0160,66.23
2026-07-20,TICK0161,366.51
2026-07-20,TICK0162,349.18
2026-07-20,TICK0163,359.47
2026-07-20,TICK0164,303.19
2026-07-20,TICK0165,437.19
2026-07-20,TICK0166,482.82
2026-07-20,TICK0167,246.7
2026-07-20,TICK0168,393.13
2026-07-20,TICK0169,340.13
2026-07-20,TICK0170,303.38
2026-07-20,TICK0171,369.54
2026-07-20,TICK0172,394.56
2026-07-20,TICK0173,234.09
2026-07-20,TICK0174,48.15
2026-07-20,TICK0175,55.45
2026-07-20,TICK0176,281.79
2026-07-20,TICK0177,387.42
2026-07-20,TICK0178,56.27
2026-07-20,TICK0179,149.7
2026-07-20,TICK0180,377.04
2026-07-20,TICK0181,394.21
2026-07-20,TICK0182,324.93
2026-07-20,TICK0183,460.35
2026-07-20,TICK0184,418.63
2026-07-20,TICK0185,246.54
2026-07-20,TICK0186,226.58
2026-07-20,TICK0187,231.53
2026-07-20,TICK0188,497.08
2026-07-20,TICK0189,89.03
2026-07-20,TICK0190,36.28
2026-07-20,TICK0191,142.08
2026-07-20,TICK0192,311.48
2026-07-20,TICK0193,343.58
2026-07-20,TICK0194,557.23
2026-07-20,TICK0195,10.61
2026-07-20,TICK0196,309.36
2026-07-20,TICK0197,216.01
2026-07-20,TICK0198,185.27
2026-07-20,TICK0199,153.48
2026-07-20,TICK0200,434.47
2026-07-21,TICK0001,178.53
2026-07-21,TICK0002,424.18
2026-07-21,TICK0003,390.0
2026-07-21,TICK0004,62.5
2026-07-21,TICK0005,337.16
2026-07-21,TICK0006,54.08
2026-07-21,TICK0007,525.82
2026-07-21,TICK0008,395.49
2026-07-21,TICK0009,205.36
2026-07-21,TICK0010,308.78
2026-07-21,TICK0011,455.14
2026-07-21,TICK0012,411.73
2026-07-21,TICK0013,246.18
2026-07-21,TICK0014,468.74
2026-07-21,TICK0015,459.36
2026-07-21,TICK0016,351.32
2026-07-21,TICK0017,49.88
2026-07-21,TICK0018,248.0
2026-07-21,TICK0019,460.78
2026-07-21,TICK0020,180.72
2026-07-21,TICK0021,273.92
2026-07-21,TICK0022,228.85
2026-07-21,TICK0023,412.25
2026-07-21,TICK0024,191.1
2026-07-21,TICK0025,326.8
2026-07-21,TICK0026,422.69
2026-07-21,TICK0027,477.54
2026-07-21,TICK0028,63.3
2026-07-21,TICK0029,113.25
2026-07-21,TICK0030,501.74
2026-07-21,TICK0031,154.11
2026-07-21,TICK0032,28.2
2026-07-21,TICK0033,401.5
2026-07-21,TICK0034,441.52
2026-07-21,TICK0035,236.94
2026-07-21,TICK0036,446.11
2026-07-21,TICK0037,116.52
2026-07-21,TICK0038,363.4
2026-07-21,TICK0039,463.2
2026-07-21,TICK0040,301.62
2026-07-21,TICK0041,462.44
2026-07-21,TICK0042,500.89
2026-07-21,TICK0043,475.24
2026-07-21,TICK0044,257.38
2026-07-21,TICK0045,16.77
2026-07-21,TICK0046,274.4
2026-07-21,TICK0047,382.78
2026-07-21,TICK0048,408.84
2026-07-21,TICK0049,465.92
2026-07-21,TICK0050,383.3
2026-07-21,TICK0051,211.82
2026-07-21,TICK0052,265.83
2026-07-21,TICK0053,39.54
2026-07-21,TICK0054,334.0
2026-07-21,TICK0055,392.99
2026-07-21,TICK0056,444.51
2026-07-21,TICK0057,376.44
2026-07-21,TICK0058,244.55
2026-07-21,TICK0059,296.82
2026-07-21,TICK0060,328.44
2026-07-21,TICK0061,72.13
2026-07-21,TICK0062,44.65
2026-07-21,TICK0063,281.77
2026-07-21,TICK0064,453.2
2026-07-21,TICK0065,473.88
2026-07-21,TICK0066,38.42
2026-07-21,TICK0067,401.74
2026-07-21,TICK0068,348.01
2026-07-21,TICK0069,68.31
2026-07-21,TICK0070,132.55
2026-07-21,TICK0071,130.35
2026-07-21,TICK0072,323.07
2026-07-21,TICK0073,204.68
2026-07-21,TICK0074,96.39
2026-07-21,TICK0075,200.7
2026-07-21,TICK0076,520.47
2026-07-21,TICK0077,345.77
2026-07-21,TICK0078,127.63
2026-07-21,TICK0079,160.2
2026-07-21,TICK0080,54.87
2026-07-21,TICK0081,373.74
2026-07-21,TICK0082,286.81
2026-07-21,TICK0083,246.3
2026-07-21,TICK0084,87.15
2026-07-21,TICK0085,510.1
2026-07-21,TICK0086,107.36
2026-07-21,TICK0087,171.11
2026-07-21,TICK0088,567.16
2026-07-21,TICK0089,260.4
2026-07-21,TICK0090,290.55
2026-07-21,TICK0091,155.69
2026-07-21,TICK0092,465.63
2026-07-21,TICK0093,115.52
2026-07-21,TICK0094,26.63
2026-07-21,TICK0095,94.73
2026-07-21,TICK0096,48.73
2026-07-21,TICK0097,271.04
2026-07-21,TICK0098,168.22
2026-07-21,TICK0099,87.29
2026-07-21,TICK0100,470.46
2026-07-21,TICK0101,355.72
2026-07-21,TICK0102,285.98
2026-07-21,TICK0103,370.69
2026-07-21,TICK0104,295.89
2026-07-21,TICK0105,327.28
2026-07-21,TICK0106,222.73
2026-07-21,TICK0107,134.73
2026-07-21,TICK0108,454.8
2026-07-21,TICK0109,319.06
2026-07-21,TICK0110,42.41
2026-07-21,TICK0111,435.13
2026-07-21,TICK0112,205.48
2026-07-21,TICK0113,199.01
2026-07-21,TICK0114,210.43
